productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute
656062,Mr.3(Galdino) - OP09-056 (Reprint),Mr3Galdino OP09 056 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656062_200w.jpg,68,24305,https://cpt.tcgcsv.com/grg7,2025-10-03T04:10:12.437,1,0.01,0.2,5.0,0.1,,Foil,R,OP09-056,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Cross Guild"" type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Character,1,2000,Former Baroque Works;Cross Guild,1000,Special
656063,Monet (Reprint),Monet Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656063_200w.jpg,68,24305,https://cpt.tcgcsv.com/hrg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.09,,Normal,UC,OP05-036,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Block] Rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Green,Character,3,1000,Donquixote Pirates,1000,Special
656064,Cross Guild (Reprint),Cross Guild Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656064_200w.jpg,68,24305,https://cpt.tcgcsv.com/jrg7,2025-10-03T04:10:12.437,1,0.01,0.2,5.0,0.15,,Foil,R,OP09-057,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 ""Cross Guild"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Activate this card's [Main] effect.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Event,1,,Cross Guild,,
656065,Monet (Pirate Foil),Monet Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656065_200w.jpg,68,24305,https://cpt.tcgcsv.com/krg7,2025-10-03T04:10:12.437,1,0.02,0.25,5.99,0.23,,Foil,UC,OP05-036,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Block] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Character,3,1000,Donquixote Pirates,1000,Special
656066,Charlotte Katakuri (Reprint),Charlotte Katakuri Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656066_200w.jpg,68,24305,https://cpt.tcgcsv.com/lrg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.05,,Normal,C,ST16-003,"If your Leader has the ""FILM"" type and you have 6 or more rested cards, this Character gains +2000 power.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,3,4000,FILM;Big Mom Pirates,1000,Strike
656067,Because the Side of Justice Will Be Whichever Side Wins!! (Reprint),Because the Side of Justice Will Be Whichever Side Wins Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656067_200w.jpg,68,24305,https://cpt.tcgcsv.com/mrg7,2025-10-03T04:10:12.437,1,0.09,0.26,5.0,0.24,,Foil,R,OP05-037,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Event,0,,Donquixote Pirates,,
656068,Charlotte Katakuri (Pirate Foil),Charlotte Katakuri Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656068_200w.jpg,68,24305,https://cpt.tcgcsv.com/nrg7,2025-10-03T04:10:12.437,1,0.01,0.2,4.0,0.15,,Foil,C,ST16-003,"If your Leader has the ""FILM"" type and you have 6 or more rested cards, this Character gains +2000 power.",Green,Character,3,4000,FILM;Big Mom Pirates,1000,Strike
656069,Maynard (Reprint),Maynard Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656069_200w.jpg,68,24305,https://cpt.tcgcsv.com/prg7,2025-10-03T04:10:12.437,1,0.01,0.1,3.0,0.06,,Normal,C,OP05-052,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Blue,Character,2,2000,Navy,1000,Wisdom
656070,Sanji - OP09-065 (Reprint),Sanji OP09 065 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656070_200w.jpg,68,24305,https://cpt.tcgcsv.com/qrg7,2025-10-03T04:10:12.437,1,0.18,0.5,20.4,0.42,,Foil,SR,OP09-065,"[On Play] <strong>You may return 1 or more DON!! cards from your field to your DON!! deck</strong>: This Character gains [Rush] during this turn. Then, rest up to 1 of your opponent's Characters with a cost of 6 or less.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,7,7000,Straw Hat Crew,1000,Strike
656071,Maynard (Pirate Foil),Maynard Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656071_200w.jpg,68,24305,https://cpt.tcgcsv.com/rrg7,2025-10-03T04:10:12.437,1,0.01,0.25,3.99,0.15,,Foil,C,OP05-052,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Blue,Character,2,2000,Navy,1000,Wisdom
656072,Edward.Newgate - ST15-002 (Reprint),EdwardNewgate ST15 002 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656072_200w.jpg,68,24305,https://cpt.tcgcsv.com/srg7,2025-10-03T04:10:12.437,1,0.1,0.5,1000.0,0.5,,Foil,SR,ST15-002,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.<br>
<br>
[Activate: Main] <strong>You may rest this Character</strong>: K.O. up to 1 of your opponent's Characters with 5000 power or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,7,8000,The Four Emperors;Whitebeard Pirates,,Special
656073,Trafalgar Law - OP09-069 (Reprint),Trafalgar Law OP09 069 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656073_200w.jpg,68,24305,https://cpt.tcgcsv.com/trg7,2025-10-03T04:10:12.437,1,0.25,0.64,20.6,0.63,,Foil,R,OP09-069,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" or ""Heart Pirates"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,1,2000,Heart Pirates,1000,Slash
656074,Gamma Knife (Reprint),Gamma Knife Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656074_200w.jpg,68,24305,https://cpt.tcgcsv.com/vrg7,2025-10-03T04:10:12.437,1,0.01,0.44,20.51,0.38,,Normal,C,OP05-077,"[Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Give up to 1 of your opponent's Characters -5000 power during this turn.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,2,,Heart Pirates,,
656075,Gamma Knife (Pirate Foil),Gamma Knife Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656075_200w.jpg,68,24305,https://cpt.tcgcsv.com/wrg7,2025-10-03T04:10:12.437,1,2.0,4.0,10.0,3.38,,Foil,C,OP05-077,"[Main] DON!! -1 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: Give up to 1 of your opponent's Characters -5000 power during this turn.
<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Heart Pirates,,
656076,Franky - OP09-072 (Reprint),Franky OP09 072 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656076_200w.jpg,68,24305,https://cpt.tcgcsv.com/xrg7,2025-10-03T04:10:12.437,1,0.15,0.5,20.46,0.45,,Foil,SR,OP09-072,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] <strong>DON!! 2, You may trash 1 card from your hand</strong>: Draw 2 cards.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,4,5000,Straw Hat Crew,1000,Strike
656081,Roronoa Zoro - OP09-076,Roronoa Zoro OP09 076,https://tcgplayer-cdn.tcgplayer.com/product/656081_200w.jpg,68,24305,https://cpt.tcgcsv.com/Frg7,2025-10-03T04:10:12.437,1,0.05,0.25,5.0,0.23,,Foil,R,OP09-076,"[On Play] <strong>You may return 1 or more DON!! cards from your field to your DON!! deck</strong>: Add up to 1 DON!! card from your DON!! deck and set it as active.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Character,3,5000,Straw Hat Crew,,Slash
656082,Gum-Gum Lightning (Pirate Foil),Gum Gum Lightning Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656082_200w.jpg,68,24305,https://cpt.tcgcsv.com/Grg7,2025-10-03T04:10:12.437,1,0.1,0.5,5.99,0.59,,Foil,UC,OP09-077,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: K.O. up to 1 of your opponent's Characters with 6000 power or less.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,
656083,Gum-Gum Lightning (Reprint),Gum Gum Lightning Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656083_200w.jpg,68,24305,https://cpt.tcgcsv.com/Hrg7,2025-10-03T04:10:12.437,1,0.01,0.17,3.0,0.16,,Normal,UC,OP09-077,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: K.O. up to 1 of your opponent's Characters with 6000 power or less.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,
656084,Gum-Gum Jump Rope (Pirate Foil),Gum Gum Jump Rope Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656084_200w.jpg,68,24305,https://cpt.tcgcsv.com/Jrg7,2025-10-03T04:10:12.437,1,0.02,0.23,4.99,0.18,,Foil,C,OP09-079,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, draw 1 card.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,
656085,Gum-Gum Jump Rope (Reprint),Gum Gum Jump Rope Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656085_200w.jpg,68,24305,https://cpt.tcgcsv.com/Krg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.07,,Normal,C,OP09-079,"[Main] <strong>DON!! 2 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em></strong>: Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, draw 1 card.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,2,,Straw Hat Crew;The Four Emperors,,
656086,Catarina Devon (Pirate Foil),Catarina Devon Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656086_200w.jpg,68,24305,https://cpt.tcgcsv.com/Lrg7,2025-10-03T04:10:12.437,1,0.01,0.26,5.99,0.25,,Foil,UC,OP09-084,"[Activate: Main] [Once Per Turn] If your Leader has the ""Blackbeard Pirates"" type, this Character gains [Double Attack], [Banish] or [Blocker] until the end of your opponent's next turn.",Black,Character,5,6000,Blackbeard Pirates,1000,Special
656087,Catarina Devon (Reprint),Catarina Devon Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656087_200w.jpg,68,24305,https://cpt.tcgcsv.com/Mrg7,2025-10-03T04:10:12.437,1,0.01,0.14,3.0,0.1,,Normal,UC,OP09-084,"[Activate: Main] [Once Per Turn] If your Leader has the ""Blackbeard Pirates"" type, this Character gains [Double Attack], [Banish] or [Blocker] until the end of your opponent's next turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,5,6000,Blackbeard Pirates,1000,Special
656088,Jesus Burgess (Reprint),Jesus Burgess Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656088_200w.jpg,68,24305,https://cpt.tcgcsv.com/Nrg7,2025-10-03T04:10:12.437,1,0.01,0.2,5.0,0.12,,Foil,R,OP09-086,"This Character cannot be K.O.'d by your opponent's effects.<br>
If your Leader has the ""Blackbeard Pirates"" type, this Character gains +1000 power for every 4 cards in your trash.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,4,5000,Blackbeard Pirates,1000,Strike
656089,Marshall.D.Teach - OP09-093 (Reprint),MarshallDTeach OP09 093 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656089_200w.jpg,68,24305,https://cpt.tcgcsv.com/Prg7,2025-10-03T04:10:12.437,1,0.75,1.99,10.0,1.18,,Foil,SR,OP09-093,"[Blocker]<br>
[Activate: Main] [Once Per Turn] If your Leader has the ""Blackbeard Pirates"" type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,10,12000,Blackbeard Pirates;The Four Emperors,,Special
656090,Black Vortex (Pirate Foil),Black Vortex Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656090_200w.jpg,68,24305,https://cpt.tcgcsv.com/Qrg7,2025-10-03T04:10:12.437,1,0.2,0.42,5.99,0.38,,Foil,C,OP09-097,"[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card 4000 power during this turn.<br>
[Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.",Black,Event,2,,Blackbeard Pirates,,
656091,Black Vortex (Reprint),Black Vortex Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656091_200w.jpg,68,24305,https://cpt.tcgcsv.com/Rrg7,2025-10-03T04:10:12.437,1,0.01,0.18,3.0,0.18,,Normal,C,OP09-097,"[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card 4000 power during this turn.<br>
[Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,2,,Blackbeard Pirates,,
656092,Black Hole (Pirate Foil),Black Hole Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656092_200w.jpg,68,24305,https://cpt.tcgcsv.com/Srg7,2025-10-03T04:10:12.437,1,0.18,0.76,6.99,0.72,,Foil,UC,OP09-098,"[Main] If your Leader has the ""Blackbeard Pirates"" type, negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has a cost of 4 or less, K.O. it.<br>
[Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.",Black,Event,4,,Blackbeard Pirates,,
656093,Thousand Sunny (Reprint),Thousand Sunny Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656093_200w.jpg,68,24305,https://cpt.tcgcsv.com/Trg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.12,,Normal,C,ST14-017,"All of your black ""Straw Hat Crew"" type Characters gain +1 cost.
<br>[On Play] If your Leader has the ""Straw Hat Crew"" type, draw 1 card.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Stage,1,,Straw Hat Crew,,
656094,Black Hole (Reprint),Black Hole Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656094_200w.jpg,68,24305,https://cpt.tcgcsv.com/Vrg7,2025-10-03T04:10:12.437,1,0.01,0.16,3.0,0.12,,Normal,UC,OP09-098,"[Main] If your Leader has the ""Blackbeard Pirates"" type, negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has a cost of 4 or less, K.O. it.<br>
[Trigger] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,4,,Blackbeard Pirates,,
656095,I Have My Crew!! (Reprint),I Have My Crew Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656095_200w.jpg,68,24305,https://cpt.tcgcsv.com/Wrg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.13,,Normal,C,ST14-016,"[Main] Draw 1 card. Then, up to 1 of your Characters gains +3 cost until the end of your opponent's next turn.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Event,1,,Straw Hat Crew,,
656096,I Have My Crew!! (Pirate Foil),I Have My Crew Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656096_200w.jpg,68,24305,https://cpt.tcgcsv.com/Xrg7,2025-10-03T04:10:12.437,1,0.08,0.25,4.99,0.25,,Foil,C,ST14-016,"[Main] Draw 1 card. Then, up to 1 of your Characters gains +3 cost until the end of your opponent's next turn.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Black,Event,1,,Straw Hat Crew,,
656097,Roronoa Zoro - ST14-013 (Reprint),Roronoa Zoro ST14 013 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656097_200w.jpg,68,24305,https://cpt.tcgcsv.com/Zrg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.16,,Normal,C,ST14-013,"<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,6,8000,Straw Hat Crew,1000,Slash
656098,Roronoa Zoro - ST14-013 (Pirate Foil),Roronoa Zoro ST14 013 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656098_200w.jpg,68,24305,https://cpt.tcgcsv.com/-rg7,2025-10-03T04:10:12.437,1,0.1,0.49,6.99,0.49,,Foil,C,ST14-013,,Black,Character,6,8000,Straw Hat Crew,1000,Slash
656099,Rebecca (Reprint),Rebecca Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656099_200w.jpg,68,24305,https://cpt.tcgcsv.com/_rg7,2025-10-03T04:10:12.437,1,0.2,1.99,10.0,1.55,,Foil,SR,OP05-091,"[Blocker]
<br>
[On Play] Add up to 1 black Character card with a cost of 3 to 7 other than [Rebecca] from your trash to your hand. Then, play up to 1 black Character card with a cost of 3 or less from your hand rested.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Black,Character,4,0,Dressrosa,1000,Wisdom
656100,Ten-Layer Igloo (Pirate Foil),Ten Layer Igloo Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656100_200w.jpg,68,24305,https://cpt.tcgcsv.com/0sg7,2025-10-03T04:10:12.437,1,0.08,0.27,5.0,0.28,,Foil,C,OP10-018,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, give up to 1 of your opponent's Leader or Character cards 2000 power during this turn.<br>
[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.",Red,Event,2,,Donquixote Pirates;Punk Hazard,,
656101,Ten-Layer Igloo (Reprint),Ten Layer Igloo Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656101_200w.jpg,68,24305,https://cpt.tcgcsv.com/2sg7,2025-10-03T04:10:12.437,1,0.01,0.15,3.0,0.1,,Normal,C,OP10-018,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, give up to 1 of your opponent's Leader or Character cards 2000 power during this turn.<br>
[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Event,2,,Donquixote Pirates;Punk Hazard,,
656102,Mary Geoise (Reprint),Mary Geoise Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656102_200w.jpg,68,24305,https://cpt.tcgcsv.com/3sg7,2025-10-03T04:10:12.437,1,0.01,0.14,3.0,0.1,,Normal,C,OP05-097,"[Your Turn] The cost of playing [Celestial Dragons] type Character cards with a cost of 2 or more from your hand will be reduced by 1.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Stage,1,,Mary Geoise,,
656103,Mary Geoise (Pirate Foil),Mary Geoise Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656103_200w.jpg,68,24305,https://cpt.tcgcsv.com/5sg7,2025-10-03T04:10:12.437,1,0.05,0.28,4.99,0.25,,Foil,C,OP05-097,[Your Turn] The cost of playing [Celestial Dragons] type Character cards with a cost of 2 or more from your hand will be reduced by 1.,Black,Stage,1,,Mary Geoise,,
656104,Tashigi (Reprint),Tashigi Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656104_200w.jpg,68,24305,https://cpt.tcgcsv.com/6sg7,2025-10-03T04:10:12.437,1,0.39,1.0,25.0,0.67,,Foil,SR,OP10-032,"If you have a green Character other than [Tashigi] that would be removed from the field by your opponent's effect, you may rest this Character instead.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Green,Character,3,4000,Navy;Punk Hazard,2000,Special
656105,Mary Geoise (Alternate Art),Mary Geoise Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/656105_200w.jpg,68,24305,https://cpt.tcgcsv.com/7sg7,2025-10-03T04:10:12.437,1,5.99,7.99,80.0,6.68,,Foil,C,OP05-097,[Your Turn] The cost of playing [Celestial Dragons] type Character cards with a cost of 2 or more from your hand will be reduced by 1.,Black,Stage,1,,Mary Geoise,,
656106,Brook - ST14-010 (Reprint),Brook ST14 010 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656106_200w.jpg,68,24305,https://cpt.tcgcsv.com/8sg7,2025-10-03T04:10:12.437,1,0.01,0.13,3.0,0.09,,Normal,C,ST14-010,"<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Black,Character,5,7000,Straw Hat Crew,1000,Slash
656107,Gedatsu (Reprint),Gedatsu Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656107_200w.jpg,68,24305,https://cpt.tcgcsv.com/9sg7,2025-10-03T04:10:12.437,1,0.01,0.25,5.0,0.23,,Foil,R,OP05-102,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright) and the Artist Credit (Note: there is no pencil design on top of the artist name).</span>",Yellow,Character,5,6000,Sky Island;Vassals,1000,Strike
656108,Brook - ST14-010 (Pirate Foil),Brook ST14 010 Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656108_200w.jpg,68,24305,https://cpt.tcgcsv.com/bsg7,2025-10-03T04:10:12.437,1,0.01,0.26,5.99,0.24,,Foil,C,ST14-010,,Black,Character,5,7000,Straw Hat Crew,1000,Slash
656109,Kyros (Reprint),Kyros Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656109_200w.jpg,68,24305,https://cpt.tcgcsv.com/csg7,2025-10-03T04:10:12.437,1,0.01,0.3,10.0,0.23,,Foil,SR,OP10-046,"[On Play] Return up to 1 Character with a cost of 5 or less to the owner's hand.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Blue,Character,7,9000,Dressrosa,,Slash
656110,Shanks (Reprint),Shanks Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656110_200w.jpg,68,24305,https://cpt.tcgcsv.com/dsg7,2025-10-03T04:10:12.437,1,0.65,1.88,10.0,1.35,,Foil,SR,OP06-007,"[On play] K.O. up to 1 of your opponent's Characters with 10000 power or less.
<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Red,Character,10,12000,FILM;The Four Emperors;Red-Haired Pirates,,Slash
656111,God Thread (Pirate Foil),God Thread Pirate Foil,https://tcgplayer-cdn.tcgplayer.com/product/656111_200w.jpg,68,24305,https://cpt.tcgcsv.com/fsg7,2025-10-03T04:10:12.437,1,0.05,0.38,5.99,0.36,,Foil,UC,OP10-079,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,5,,Donquixote Pirates;The Seven Warlords of the Sea,,
656112,God Thread (Reprint),God Thread Reprint,https://tcgplayer-cdn.tcgplayer.com/product/656112_200w.jpg,68,24305,https://cpt.tcgcsv.com/gsg7,2025-10-03T04:10:12.437,1,0.01,0.15,15.0,0.12,,Normal,UC,OP10-079,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.

<br>
<br><span style=""color: red;"">Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).</span>",Purple,Event,5,,Donquixote Pirates;The Seven Warlords of the Sea,,
